Date,Product,Demand,Temperature,Promotion,Region
2025-06-01,Curd,106,28,1,Bangalore
2025-06-02,Curd,93,26,0,Bangalore
2025-06-03,Curd,93,24,0,Bangalore
2025-06-04,Curd,90,24,0,Bangalore
2025-06-05,Curd,87,27,0,Bangalore
2025-06-06,Curd,92,27,0,Bangalore
2025-06-07,Curd,99,28,0,Bangalore
2025-06-08,Curd,101,31,0,Bangalore
2025-06-09,Curd,88,25,0,Bangalore
2025-06-10,Curd,100,29,1,Bangalore
2025-06-11,Curd,87,31,0,Bangalore
2025-06-12,Curd,95,24,1,Bangalore
2025-06-13,Curd,97,31,1,Bangalore
2025-06-14,Curd,100,31,0,Bangalore
2025-06-15,Curd,103,24,0,Bangalore
2025-06-16,Curd,90,31,0,Bangalore
2025-06-17,Curd,88,27,0,Bangalore
2025-06-18,Curd,87,27,0,Bangalore
2025-06-19,Curd,100,24,1,Bangalore
2025-06-20,Curd,96,24,1,Bangalore
2025-06-21,Curd,102,29,0,Bangalore
2025-06-22,Curd,98,30,0,Bangalore
2025-06-23,Curd,96,25,1,Bangalore
2025-06-24,Curd,89,30,0,Bangalore
2025-06-25,Curd,100,28,1,Bangalore
2025-06-26,Curd,101,24,1,Bangalore
2025-06-27,Curd,88,30,0,Bangalore
2025-06-28,Curd,106,27,1,Bangalore
2025-06-29,Curd,110,27,1,Bangalore
2025-06-30,Curd,101,30,1,Bangalore
2025-07-01,Curd,98,26,1,Bangalore
2025-07-02,Curd,96,29,1,Bangalore
2025-07-03,Curd,87,30,0,Bangalore
2025-07-04,Curd,97,27,1,Bangalore
2025-07-05,Curd,103,25,0,Bangalore
2025-07-06,Curd,101,27,0,Bangalore
2025-07-07,Curd,93,26,0,Bangalore
2025-07-08,Curd,91,29,0,Bangalore
2025-07-09,Curd,89,30,0,Bangalore
2025-07-10,Curd,88,27,0,Bangalore
2025-07-11,Curd,87,26,0,Bangalore
2025-07-12,Curd,98,26,0,Bangalore
2025-07-13,Curd,101,26,0,Bangalore
2025-07-14,Curd,87,29,0,Bangalore
2025-07-15,Curd,92,30,0,Bangalore
2025-07-16,Curd,99,28,1,Bangalore
2025-07-17,Curd,90,31,0,Bangalore
2025-07-18,Curd,90,27,0,Bangalore
2025-07-19,Curd,97,27,0,Bangalore
2025-07-20,Curd,100,26,0,Bangalore
2025-07-21,Curd,98,25,1,Bangalore
2025-07-22,Curd,90,25,0,Bangalore
2025-07-23,Curd,89,29,0,Bangalore
2025-07-24,Curd,91,26,0,Bangalore
2025-07-25,Curd,88,27,0,Bangalore
2025-07-26,Curd,105,31,1,Bangalore
2025-07-27,Curd,108,26,1,Bangalore
2025-07-28,Curd,88,31,0,Bangalore
2025-07-29,Curd,88,27,0,Bangalore
2025-07-30,Curd,92,30,0,Bangalore
2025-07-31,Curd,92,28,0,Bangalore
2025-08-01,Curd,92,27,0,Bangalore
2025-08-02,Curd,100,31,0,Bangalore
2025-08-03,Curd,97,25,0,Bangalore
2025-08-04,Curd,90,26,0,Bangalore
2025-08-05,Curd,99,25,1,Bangalore
2025-08-06,Curd,90,30,0,Bangalore
2025-08-07,Curd,93,31,0,Bangalore
2025-08-08,Curd,88,30,0,Bangalore
2025-08-09,Curd,98,26,0,Bangalore
2025-08-10,Curd,102,28,0,Bangalore
2025-08-11,Curd,90,24,0,Bangalore
2025-08-12,Curd,87,31,0,Bangalore
2025-08-13,Curd,90,24,0,Bangalore
2025-08-14,Curd,91,27,0,Bangalore
2025-08-15,Curd,91,30,0,Bangalore
2025-08-16,Curd,108,24,1,Bangalore
2025-08-17,Curd,103,31,0,Bangalore
2025-08-18,Curd,91,29,0,Bangalore
2025-08-19,Curd,88,27,0,Bangalore
2025-08-20,Curd,90,24,0,Bangalore
2025-08-21,Curd,93,25,0,Bangalore
2025-08-22,Curd,91,26,0,Bangalore
2025-08-23,Curd,97,26,0,Bangalore
2025-08-24,Curd,98,26,0,Bangalore
2025-08-25,Curd,97,27,1,Bangalore
2025-08-26,Curd,87,26,0,Bangalore
2025-08-27,Curd,101,25,1,Bangalore
2025-08-28,Curd,89,30,0,Bangalore
2025-08-29,Curd,92,25,0,Bangalore
2025-08-30,Curd,102,27,0,Bangalore
2025-08-31,Curd,98,28,0,Bangalore
2025-09-01,Curd,96,25,1,Bangalore
2025-09-02,Curd,91,28,0,Bangalore
2025-09-03,Curd,93,31,0,Bangalore
2025-09-04,Curd,87,29,0,Bangalore
2025-09-05,Curd,97,30,1,Bangalore
2025-09-06,Curd,98,25,0,Bangalore
2025-09-07,Curd,111,24,1,Bangalore
2025-09-08,Curd,97,31,1,Bangalore
2025-09-09,Curd,98,31,1,Bangalore
2025-09-10,Curd,93,24,0,Bangalore
2025-09-11,Curd,99,31,1,Bangalore
2025-09-12,Curd,90,24,0,Bangalore
2025-09-13,Curd,110,25,1,Bangalore
2025-09-14,Curd,105,30,1,Bangalore
2025-09-15,Curd,95,24,1,Bangalore
2025-09-16,Curd,87,28,0,Bangalore
2025-09-17,Curd,99,26,1,Bangalore
2025-09-18,Curd,92,29,0,Bangalore
2025-09-19,Curd,96,26,1,Bangalore
2025-09-20,Curd,107,28,1,Bangalore
2025-09-21,Curd,110,28,1,Bangalore
2025-09-22,Curd,91,29,0,Bangalore
2025-09-23,Curd,88,30,0,Bangalore
2025-09-24,Curd,89,30,0,Bangalore
2025-09-25,Curd,87,27,0,Bangalore
2025-09-26,Curd,89,24,0,Bangalore
2025-09-27,Curd,99,27,0,Bangalore
2025-09-28,Curd,102,26,0,Bangalore
2025-09-29,Curd,95,25,1,Bangalore
2025-09-30,Curd,88,26,0,Bangalore
2025-10-01,Curd,99,29,1,Bangalore
2025-10-02,Curd,91,25,0,Bangalore
2025-10-03,Curd,93,25,0,Bangalore
2025-10-04,Curd,99,27,0,Bangalore
2025-10-05,Curd,102,31,0,Bangalore
2025-10-06,Curd,97,25,1,Bangalore
2025-10-07,Curd,97,28,1,Bangalore
2025-10-08,Curd,99,30,1,Bangalore
2025-10-09,Curd,98,27,1,Bangalore
2025-10-10,Curd,90,26,0,Bangalore
2025-10-11,Curd,99,28,0,Bangalore
2025-10-12,Curd,100,25,0,Bangalore
2025-10-13,Curd,92,31,0,Bangalore
2025-10-14,Curd,98,26,1,Bangalore
2025-10-15,Curd,88,26,0,Bangalore
2025-10-16,Curd,96,27,1,Bangalore
2025-10-17,Curd,96,24,1,Bangalore
2025-10-18,Curd,103,24,0,Bangalore
2025-10-19,Curd,111,30,1,Bangalore
2025-10-20,Curd,93,28,0,Bangalore
2025-10-21,Curd,99,31,1,Bangalore
2025-10-22,Curd,98,25,1,Bangalore
2025-10-23,Curd,92,27,0,Bangalore
2025-10-24,Curd,91,24,0,Bangalore
2025-10-25,Curd,101,25,0,Bangalore
2025-10-26,Curd,101,30,0,Bangalore
2025-10-27,Curd,88,29,0,Bangalore
2025-10-28,Curd,88,24,0,Bangalore
2025-10-29,Curd,95,24,1,Bangalore
2025-10-30,Curd,90,25,0,Bangalore
2025-10-31,Curd,98,25,1,Bangalore
2025-11-01,Curd,97,27,0,Bangalore
2025-11-02,Curd,106,25,1,Bangalore
2025-11-03,Curd,91,24,0,Bangalore
2025-11-04,Curd,90,30,0,Bangalore
2025-11-05,Curd,91,25,0,Bangalore
2025-11-06,Curd,91,24,0,Bangalore
2025-11-07,Curd,93,30,0,Bangalore
2025-11-08,Curd,97,31,0,Bangalore
2025-11-09,Curd,97,29,0,Bangalore
2025-11-10,Curd,89,29,0,Bangalore
2025-11-11,Curd,89,30,0,Bangalore
2025-11-12,Curd,93,25,0,Bangalore
2025-11-13,Curd,93,24,0,Bangalore
2025-11-14,Curd,89,31,0,Bangalore
2025-11-15,Curd,106,27,1,Bangalore
2025-11-16,Curd,102,31,0,Bangalore
2025-11-17,Curd,87,27,0,Bangalore
2025-11-18,Curd,87,27,0,Bangalore
2025-11-19,Curd,93,26,0,Bangalore
2025-11-20,Curd,90,27,0,Bangalore
2025-11-21,Curd,90,25,0,Bangalore
2025-11-22,Curd,102,26,0,Bangalore
2025-11-23,Curd,102,31,0,Bangalore
2025-11-24,Curd,89,27,0,Bangalore
2025-11-25,Curd,93,29,0,Bangalore
2025-11-26,Curd,87,27,0,Bangalore
2025-11-27,Curd,100,26,1,Bangalore
2025-11-28,Curd,90,27,0,Bangalore
2025-11-29,Curd,109,25,1,Bangalore
2025-11-30,Curd,97,28,0,Bangalore
2025-12-01,Curd,82,30,0,Bangalore
2025-12-02,Curd,80,29,0,Bangalore
2025-12-03,Curd,80,24,0,Bangalore
2025-12-04,Curd,89,26,1,Bangalore
2025-12-05,Curd,82,30,0,Bangalore
2025-12-06,Curd,98,28,1,Bangalore
2025-12-07,Curd,99,24,1,Bangalore
2025-12-08,Curd,78,27,0,Bangalore
2025-12-09,Curd,85,31,1,Bangalore
2025-12-10,Curd,90,28,1,Bangalore
2025-12-11,Curd,90,27,1,Bangalore
2025-12-12,Curd,78,27,0,Bangalore
2025-12-13,Curd,91,28,0,Bangalore
2025-12-14,Curd,95,25,1,Bangalore
2025-12-15,Curd,80,24,0,Bangalore
2025-12-16,Curd,80,29,0,Bangalore
2025-12-17,Curd,79,25,0,Bangalore
2025-12-18,Curd,82,29,0,Bangalore
2025-12-19,Curd,86,27,1,Bangalore
2025-12-20,Curd,96,27,1,Bangalore
2025-12-21,Curd,97,29,1,Bangalore
2025-12-22,Curd,90,29,1,Bangalore
2025-12-23,Curd,91,29,1,Bangalore
2025-12-24,Curd,91,27,1,Bangalore
2025-12-25,Curd,79,28,0,Bangalore
2025-12-26,Curd,82,25,0,Bangalore
2025-12-27,Curd,88,27,0,Bangalore
2025-12-28,Curd,91,24,0,Bangalore
2025-12-29,Curd,83,29,0,Bangalore
2025-12-30,Curd,82,29,0,Bangalore
2025-12-31,Curd,79,29,0,Bangalore
2026-01-01,Curd,77,26,0,Bangalore
2026-01-02,Curd,81,28,0,Bangalore
2026-01-03,Curd,93,25,0,Bangalore
2026-01-04,Curd,90,27,0,Bangalore
2026-01-05,Curd,80,31,0,Bangalore
2026-01-06,Curd,88,28,1,Bangalore
2026-01-07,Curd,83,25,0,Bangalore
2026-01-08,Curd,79,29,0,Bangalore
2026-01-09,Curd,83,29,0,Bangalore
2026-01-10,Curd,91,26,0,Bangalore
2026-01-11,Curd,87,26,0,Bangalore
2026-01-12,Curd,78,25,0,Bangalore
2026-01-13,Curd,83,28,0,Bangalore
2026-01-14,Curd,77,24,0,Bangalore
2026-01-15,Curd,80,26,0,Bangalore
2026-01-16,Curd,83,29,0,Bangalore
2026-01-17,Curd,87,31,0,Bangalore
2026-01-18,Curd,87,27,0,Bangalore
2026-01-19,Curd,80,28,0,Bangalore
2026-01-20,Curd,80,28,0,Bangalore
2026-01-21,Curd,83,29,0,Bangalore
2026-01-22,Curd,90,28,1,Bangalore
2026-01-23,Curd,83,31,0,Bangalore
2026-01-24,Curd,92,26,0,Bangalore
2026-01-25,Curd,100,30,1,Bangalore
2026-01-26,Curd,78,28,0,Bangalore
2026-01-27,Curd,82,29,0,Bangalore
2026-01-28,Curd,78,29,0,Bangalore
2026-01-29,Curd,83,30,0,Bangalore
2026-01-30,Curd,81,28,0,Bangalore
2026-01-31,Curd,91,25,0,Bangalore
2026-02-01,Curd,99,28,1,Bangalore
2026-02-02,Curd,79,31,0,Bangalore
2026-02-03,Curd,83,24,0,Bangalore
2026-02-04,Curd,91,28,1,Bangalore
2026-02-05,Curd,80,28,0,Bangalore
2026-02-06,Curd,80,25,0,Bangalore
2026-02-07,Curd,87,25,0,Bangalore
2026-02-08,Curd,92,28,0,Bangalore
2026-02-09,Curd,89,25,1,Bangalore
2026-02-10,Curd,85,24,1,Bangalore
2026-02-11,Curd,77,31,0,Bangalore
2026-02-12,Curd,81,25,0,Bangalore
2026-02-13,Curd,86,24,1,Bangalore
2026-02-14,Curd,99,31,1,Bangalore
2026-02-15,Curd,88,27,0,Bangalore
2026-02-16,Curd,85,31,1,Bangalore
2026-02-17,Curd,91,30,1,Bangalore
2026-02-18,Curd,89,31,1,Bangalore
2026-02-19,Curd,91,31,1,Bangalore
2026-02-20,Curd,77,28,0,Bangalore
2026-02-21,Curd,99,30,1,Bangalore
2026-02-22,Curd,87,26,0,Bangalore
2026-02-23,Curd,78,28,0,Bangalore
2026-02-24,Curd,79,30,0,Bangalore
2026-02-25,Curd,91,27,1,Bangalore
2026-02-26,Curd,79,26,0,Bangalore
2026-02-27,Curd,82,25,0,Bangalore
2026-02-28,Curd,96,29,1,Bangalore
2026-03-01,Curd,115,29,0,Bangalore
2026-03-02,Curd,102,24,0,Bangalore
2026-03-03,Curd,103,24,0,Bangalore
2026-03-04,Curd,107,26,0,Bangalore
2026-03-05,Curd,110,27,1,Bangalore
2026-03-06,Curd,107,24,0,Bangalore
2026-03-07,Curd,124,30,1,Bangalore
2026-03-08,Curd,113,27,0,Bangalore
2026-03-09,Curd,108,29,0,Bangalore
2026-03-10,Curd,113,31,1,Bangalore
2026-03-11,Curd,108,25,0,Bangalore
2026-03-12,Curd,116,24,1,Bangalore
2026-03-13,Curd,104,24,0,Bangalore
2026-03-14,Curd,112,29,0,Bangalore
2026-03-15,Curd,125,25,1,Bangalore
2026-03-16,Curd,104,27,0,Bangalore
2026-03-17,Curd,106,29,0,Bangalore
2026-03-18,Curd,107,26,0,Bangalore
2026-03-19,Curd,113,30,1,Bangalore
2026-03-20,Curd,106,24,0,Bangalore
2026-03-21,Curd,117,28,0,Bangalore
2026-03-22,Curd,125,31,1,Bangalore
2026-03-23,Curd,104,30,0,Bangalore
2026-03-24,Curd,104,31,0,Bangalore
2026-03-25,Curd,114,24,1,Bangalore
2026-03-26,Curd,106,28,0,Bangalore
2026-03-27,Curd,112,28,1,Bangalore
2026-03-28,Curd,114,25,0,Bangalore
2026-03-29,Curd,124,30,1,Bangalore
2026-03-30,Curd,106,29,0,Bangalore
2026-03-31,Curd,108,24,0,Bangalore
2025-01-01,Butter,76,29,0,Bangalore
2025-01-02,Butter,86,29,1,Bangalore
2025-01-03,Butter,86,24,1,Bangalore
2025-01-04,Butter,82,31,0,Bangalore
2025-01-05,Butter,90,27,1,Bangalore
2025-01-06,Butter,73,27,0,Bangalore
2025-01-07,Butter,73,25,0,Bangalore
2025-01-08,Butter,86,28,1,Bangalore
2025-01-09,Butter,72,26,0,Bangalore
2025-01-10,Butter,83,31,1,Bangalore
2025-01-11,Butter,83,27,0,Bangalore
2025-01-12,Butter,82,25,0,Bangalore
2025-01-13,Butter,73,29,0,Bangalore
2025-01-14,Butter,74,28,0,Bangalore
2025-01-15,Butter,78,31,0,Bangalore
2025-01-16,Butter,84,29,1,Bangalore
2025-01-17,Butter,76,25,0,Bangalore
2025-01-18,Butter,95,27,1,Bangalore
2025-01-19,Butter,87,26,0,Bangalore
2025-01-20,Butter,78,28,0,Bangalore
2025-01-21,Butter,77,28,0,Bangalore
2025-01-22,Butter,76,27,0,Bangalore
2025-01-23,Butter,78,27,0,Bangalore
2025-01-24,Butter,74,27,0,Bangalore
2025-01-25,Butter,83,31,0,Bangalore
2025-01-26,Butter,95,30,1,Bangalore
2025-01-27,Butter,73,31,0,Bangalore
2025-01-28,Butter,75,26,0,Bangalore
2025-01-29,Butter,77,26,0,Bangalore
2025-01-30,Butter,76,26,0,Bangalore
2025-01-31,Butter,85,27,1,Bangalore
2025-02-01,Butter,92,28,1,Bangalore
2025-02-02,Butter,87,31,0,Bangalore
2025-02-03,Butter,80,30,1,Bangalore
2025-02-04,Butter,72,25,0,Bangalore
2025-02-05,Butter,86,26,1,Bangalore
2025-02-06,Butter,85,26,1,Bangalore
2025-02-07,Butter,77,28,0,Bangalore
2025-02-08,Butter,88,27,0,Bangalore
2025-02-09,Butter,88,26,0,Bangalore
2025-02-10,Butter,86,29,1,Bangalore
2025-02-11,Butter,84,24,1,Bangalore
2025-02-12,Butter,73,24,0,Bangalore
2025-02-13,Butter,74,25,0,Bangalore
2025-02-14,Butter,77,24,0,Bangalore
2025-02-15,Butter,84,28,0,Bangalore
2025-02-16,Butter,92,28,1,Bangalore
2025-02-17,Butter,81,25,1,Bangalore
2025-02-18,Butter,76,26,0,Bangalore
2025-02-19,Butter,81,27,1,Bangalore
2025-02-20,Butter,77,31,0,Bangalore
2025-02-21,Butter,78,25,0,Bangalore
2025-02-22,Butter,82,30,0,Bangalore
2025-02-23,Butter,95,31,1,Bangalore
2025-02-24,Butter,75,24,0,Bangalore
2025-02-25,Butter,78,27,0,Bangalore
2025-02-26,Butter,75,27,0,Bangalore
2025-02-27,Butter,75,28,0,Bangalore
2025-02-28,Butter,75,25,0,Bangalore
2025-03-01,Butter,75,30,0,Bangalore
2025-03-02,Butter,77,29,0,Bangalore
2025-03-03,Butter,66,30,0,Bangalore
2025-03-04,Butter,66,29,0,Bangalore
2025-03-05,Butter,65,27,0,Bangalore
2025-03-06,Butter,70,25,1,Bangalore
2025-03-07,Butter,62,28,0,Bangalore
2025-03-08,Butter,78,26,0,Bangalore
2025-03-09,Butter,74,30,0,Bangalore
2025-03-10,Butter,68,27,0,Bangalore
2025-03-11,Butter,65,28,0,Bangalore
2025-03-12,Butter,62,31,0,Bangalore
2025-03-13,Butter,71,28,1,Bangalore
2025-03-14,Butter,63,28,0,Bangalore
2025-03-15,Butter,74,28,0,Bangalore
2025-03-16,Butter,83,26,1,Bangalore
2025-03-17,Butter,62,24,0,Bangalore
2025-03-18,Butter,76,25,1,Bangalore
2025-03-19,Butter,67,25,0,Bangalore
2025-03-20,Butter,66,30,0,Bangalore
2025-03-21,Butter,71,28,1,Bangalore
2025-03-22,Butter,77,26,0,Bangalore
2025-03-23,Butter,77,24,0,Bangalore
2025-03-24,Butter,62,29,0,Bangalore
2025-03-25,Butter,63,25,0,Bangalore
2025-03-26,Butter,71,29,1,Bangalore
2025-03-27,Butter,64,25,0,Bangalore
2025-03-28,Butter,73,28,1,Bangalore
2025-03-29,Butter,85,31,1,Bangalore
2025-03-30,Butter,74,27,0,Bangalore
2025-03-31,Butter,70,31,1,Bangalore
2025-04-01,Butter,66,31,0,Bangalore
2025-04-02,Butter,65,27,0,Bangalore
2025-04-03,Butter,76,29,1,Bangalore
2025-04-04,Butter,68,31,0,Bangalore
2025-04-05,Butter,77,29,0,Bangalore
2025-04-06,Butter,81,26,1,Bangalore
2025-04-07,Butter,76,27,1,Bangalore
2025-04-08,Butter,67,25,0,Bangalore
2025-04-09,Butter,70,26,1,Bangalore
2025-04-10,Butter,67,25,0,Bangalore
2025-04-11,Butter,62,30,0,Bangalore
2025-04-12,Butter,74,26,0,Bangalore
2025-04-13,Butter,83,28,1,Bangalore
2025-04-14,Butter,65,25,0,Bangalore
2025-04-15,Butter,74,27,1,Bangalore
2025-04-16,Butter,62,28,0,Bangalore
2025-04-17,Butter,67,30,0,Bangalore
2025-04-18,Butter,65,31,0,Bangalore
2025-04-19,Butter,73,27,0,Bangalore
2025-04-20,Butter,76,30,0,Bangalore
2025-04-21,Butter,72,26,1,Bangalore
2025-04-22,Butter,65,31,0,Bangalore
2025-04-23,Butter,66,24,0,Bangalore
2025-04-24,Butter,64,31,0,Bangalore
2025-04-25,Butter,67,28,0,Bangalore
2025-04-26,Butter,72,29,0,Bangalore
2025-04-27,Butter,86,27,1,Bangalore
2025-04-28,Butter,74,31,1,Bangalore
2025-04-29,Butter,67,30,0,Bangalore
2025-04-30,Butter,65,28,0,Bangalore
2025-05-01,Butter,72,29,1,Bangalore
2025-05-02,Butter,66,30,0,Bangalore
2025-05-03,Butter,75,24,0,Bangalore
2025-05-04,Butter,81,24,1,Bangalore
2025-05-05,Butter,64,29,0,Bangalore
2025-05-06,Butter,62,28,0,Bangalore
2025-05-07,Butter,75,27,1,Bangalore
2025-05-08,Butter,70,26,1,Bangalore
2025-05-09,Butter,73,26,1,Bangalore
2025-05-10,Butter,73,27,0,Bangalore
2025-05-11,Butter,83,29,1,Bangalore
2025-05-12,Butter,66,29,0,Bangalore
2025-05-13,Butter,75,27,1,Bangalore
2025-05-14,Butter,65,24,0,Bangalore
2025-05-15,Butter,68,25,0,Bangalore
2025-05-16,Butter,70,25,1,Bangalore
2025-05-17,Butter,77,30,0,Bangalore
2025-05-18,Butter,82,24,1,Bangalore
2025-05-19,Butter,72,29,1,Bangalore
2025-05-20,Butter,63,24,0,Bangalore
2025-05-21,Butter,65,25,0,Bangalore
2025-05-22,Butter,62,30,0,Bangalore
2025-05-23,Butter,68,27,0,Bangalore
2025-05-24,Butter,74,30,0,Bangalore
2025-05-25,Butter,86,27,1,Bangalore
2025-05-26,Butter,66,29,0,Bangalore
2025-05-27,Butter,74,26,1,Bangalore
2025-05-28,Butter,73,29,1,Bangalore
2025-05-29,Butter,62,27,0,Bangalore
2025-05-30,Butter,68,26,0,Bangalore
2025-05-31,Butter,77,25,0,Bangalore
2025-06-01,Butter,74,26,0,Bangalore
2025-06-02,Butter,67,26,0,Bangalore
2025-06-03,Butter,66,29,0,Bangalore
2025-06-04,Butter,64,31,0,Bangalore
2025-06-05,Butter,72,29,1,Bangalore
2025-06-06,Butter,67,27,0,Bangalore
2025-06-07,Butter,85,25,1,Bangalore
2025-06-08,Butter,85,31,1,Bangalore
2025-06-09,Butter,72,26,1,Bangalore
2025-06-10,Butter,74,24,1,Bangalore
2025-06-11,Butter,62,30,0,Bangalore
2025-06-12,Butter,62,26,0,Bangalore
2025-06-13,Butter,65,27,0,Bangalore
2025-06-14,Butter,76,29,0,Bangalore
2025-06-15,Butter,72,28,0,Bangalore
2025-06-16,Butter,62,29,0,Bangalore
2025-06-17,Butter,67,31,0,Bangalore
2025-06-18,Butter,62,26,0,Bangalore
2025-06-19,Butter,70,26,1,Bangalore
2025-06-20,Butter,65,27,0,Bangalore
2025-06-21,Butter,84,31,1,Bangalore
2025-06-22,Butter,78,29,0,Bangalore
2025-06-23,Butter,66,30,0,Bangalore
2025-06-24,Butter,75,29,1,Bangalore
2025-06-25,Butter,67,27,0,Bangalore
2025-06-26,Butter,66,25,0,Bangalore
2025-06-27,Butter,66,28,0,Bangalore
2025-06-28,Butter,76,26,0,Bangalore
2025-06-29,Butter,72,28,0,Bangalore
2025-06-30,Butter,71,27,1,Bangalore
2025-07-01,Butter,74,31,1,Bangalore
2025-07-02,Butter,65,30,0,Bangalore
2025-07-03,Butter,68,29,0,Bangalore
2025-07-04,Butter,63,30,0,Bangalore
2025-07-05,Butter,76,27,0,Bangalore
2025-07-06,Butter,72,26,0,Bangalore
2025-07-07,Butter,68,28,0,Bangalore
2025-07-08,Butter,65,30,0,Bangalore
2025-07-09,Butter,72,29,1,Bangalore
2025-07-10,Butter,63,29,0,Bangalore
2025-07-11,Butter,70,26,1,Bangalore
2025-07-12,Butter,77,31,0,Bangalore
2025-07-13,Butter,72,29,0,Bangalore
2025-07-14,Butter,63,28,0,Bangalore
2025-07-15,Butter,65,26,0,Bangalore
2025-07-16,Butter,74,25,1,Bangalore
2025-07-17,Butter,67,28,0,Bangalore
2025-07-18,Butter,65,26,0,Bangalore
2025-07-19,Butter,76,31,0,Bangalore
2025-07-20,Butter,80,29,1,Bangalore
2025-07-21,Butter,73,29,1,Bangalore
2025-07-22,Butter,68,27,0,Bangalore
2025-07-23,Butter,67,28,0,Bangalore
2025-07-24,Butter,67,25,0,Bangalore
2025-07-25,Butter,66,24,0,Bangalore
2025-07-26,Butter,76,24,0,Bangalore
2025-07-27,Butter,86,26,1,Bangalore
2025-07-28,Butter,64,24,0,Bangalore
2025-07-29,Butter,74,29,1,Bangalore
2025-07-30,Butter,62,30,0,Bangalore
2025-07-31,Butter,65,31,0,Bangalore
2025-08-01,Butter,74,31,1,Bangalore
2025-08-02,Butter,72,28,0,Bangalore
2025-08-03,Butter,83,28,1,Bangalore
2025-08-04,Butter,70,25,1,Bangalore
2025-08-05,Butter,67,26,0,Bangalore
2025-08-06,Butter,70,28,1,Bangalore
2025-08-07,Butter,71,30,1,Bangalore
2025-08-08,Butter,62,25,0,Bangalore
2025-08-09,Butter,76,30,0,Bangalore
2025-08-10,Butter,75,26,0,Bangalore
2025-08-11,Butter,63,24,0,Bangalore
2025-08-12,Butter,68,26,0,Bangalore
2025-08-13,Butter,62,25,0,Bangalore
2025-08-14,Butter,64,25,0,Bangalore
2025-08-15,Butter,63,28,0,Bangalore
2025-08-16,Butter,80,26,1,Bangalore
2025-08-17,Butter,83,30,1,Bangalore
2025-08-18,Butter,63,29,0,Bangalore
2025-08-19,Butter,67,28,0,Bangalore
2025-08-20,Butter,70,31,1,Bangalore
2025-08-21,Butter,64,29,0,Bangalore
2025-08-22,Butter,68,24,0,Bangalore
2025-08-23,Butter,85,25,1,Bangalore
2025-08-24,Butter,72,24,0,Bangalore
2025-08-25,Butter,75,30,1,Bangalore
2025-08-26,Butter,64,27,0,Bangalore
2025-08-27,Butter,66,25,0,Bangalore
2025-08-28,Butter,67,30,0,Bangalore
2025-08-29,Butter,65,25,0,Bangalore
2025-08-30,Butter,74,25,0,Bangalore
2025-08-31,Butter,72,27,0,Bangalore
2025-09-01,Butter,64,30,0,Bangalore
2025-09-02,Butter,64,31,0,Bangalore
2025-09-03,Butter,65,24,0,Bangalore
2025-09-04,Butter,63,24,0,Bangalore
2025-09-05,Butter,68,31,0,Bangalore
2025-09-06,Butter,72,27,0,Bangalore
2025-09-07,Butter,82,24,1,Bangalore
2025-09-08,Butter,63,28,0,Bangalore
2025-09-09,Butter,68,27,0,Bangalore
2025-09-10,Butter,72,30,1,Bangalore
2025-09-11,Butter,66,24,0,Bangalore
2025-09-12,Butter,65,31,0,Bangalore
2025-09-13,Butter,80,31,1,Bangalore
2025-09-14,Butter,76,30,0,Bangalore
2025-09-15,Butter,64,25,0,Bangalore
2025-09-16,Butter,73,26,1,Bangalore
2025-09-17,Butter,67,25,0,Bangalore
2025-09-18,Butter,63,26,0,Bangalore
2025-09-19,Butter,64,26,0,Bangalore
2025-09-20,Butter,77,28,0,Bangalore
2025-09-21,Butter,84,25,1,Bangalore
2025-09-22,Butter,74,28,1,Bangalore
2025-09-23,Butter,73,26,1,Bangalore
2025-09-24,Butter,70,25,1,Bangalore
2025-09-25,Butter,68,28,0,Bangalore
2025-09-26,Butter,66,29,0,Bangalore
2025-09-27,Butter,75,31,0,Bangalore
2025-09-28,Butter,72,28,0,Bangalore
2025-09-29,Butter,67,28,0,Bangalore
2025-09-30,Butter,72,28,1,Bangalore
2025-10-01,Butter,66,26,0,Bangalore
2025-10-02,Butter,66,26,0,Bangalore
2025-10-03,Butter,66,29,0,Bangalore
2025-10-04,Butter,83,27,1,Bangalore
2025-10-05,Butter,78,26,0,Bangalore
2025-10-06,Butter,74,31,1,Bangalore
2025-10-07,Butter,73,30,1,Bangalore
2025-10-08,Butter,72,26,1,Bangalore
2025-10-09,Butter,67,27,0,Bangalore
2025-10-10,Butter,72,24,1,Bangalore
2025-10-11,Butter,83,28,1,Bangalore
2025-10-12,Butter,75,28,0,Bangalore
2025-10-13,Butter,64,29,0,Bangalore
2025-10-14,Butter,67,28,0,Bangalore
2025-10-15,Butter,67,28,0,Bangalore
2025-10-16,Butter,76,28,1,Bangalore
2025-10-17,Butter,65,27,0,Bangalore
2025-10-18,Butter,83,24,1,Bangalore
2025-10-19,Butter,74,29,0,Bangalore
2025-10-20,Butter,73,25,1,Bangalore
2025-10-21,Butter,76,27,1,Bangalore
2025-10-22,Butter,67,30,0,Bangalore
2025-10-23,Butter,68,26,0,Bangalore
2025-10-24,Butter,62,30,0,Bangalore
2025-10-25,Butter,74,26,0,Bangalore
2025-10-26,Butter,81,28,1,Bangalore
2025-10-27,Butter,76,27,1,Bangalore
2025-10-28,Butter,66,30,0,Bangalore
2025-10-29,Butter,62,26,0,Bangalore
2025-10-30,Butter,70,31,1,Bangalore
